#MetaNetX/TSV/peptides.tsv 1.1
#ID	description	xrefs	gene_names
b3709	tnaB	asap:ABE-0012135;ecogene:EG11006;ncbigene:948220;ncbigi:16131577;refseq_locus_tag:b3709;refseq_name:tnaB;refseq_synonym:ECK3702;refseq_synonym:JW5619;refseq_synonym:JW5622;refseq_synonym:tnaP;refseq_synonym:trpP;uniprot:P23173	b3709
b3713	chrR	asap:ABE-0012146;ecogene:EG11723;ncbigene:948225;ncbigi:16131581;refseq_locus_tag:b3713;refseq_name:chrR;refseq_synonym:ECK3706;refseq_synonym:JW3691;refseq_synonym:yieF;uniprot:P0AGE6	b3713
b3714	adeP	asap:ABE-0012148;ecogene:EG11724;ncbigene:948224;ncbigi:16131582;refseq_locus_tag:b3714;refseq_name:adeP;refseq_synonym:ECK3707;refseq_synonym:JW3692;refseq_synonym:purP;refseq_synonym:yieG;uniprot:P31466	b3714
b3715	yieH	asap:ABE-0012153;ecogene:EG11725;ncbigene:948232;ncbigi:16131583;refseq_locus_tag:b3715;refseq_name:yieH;refseq_synonym:ECK3708;refseq_synonym:JW3693;uniprot:P31467	b3715
b3721	bglB	asap:ABE-0012169;ecogene:EG10114;ncbigene:948234;ncbigi:16131589;refseq_locus_tag:b3721;refseq_name:bglB;refseq_synonym:ECK3714;refseq_synonym:JW3699;uniprot:P11988	b3721
b3722	bglF	asap:ABE-0012171;ecogene:EG10115;ncbigene:948236;ncbigi:16131590;refseq_locus_tag:b3722;refseq_name:bglF;refseq_synonym:ECK3715;refseq_synonym:JW3700;refseq_synonym:bglC;refseq_synonym:bglS;uniprot:P08722	b3722
b3725	pstB	asap:ABE-0012179;ecogene:EG10783;ncbigene:948240;ncbigi:16131593;refseq_locus_tag:b3725;refseq_name:pstB;refseq_synonym:ECK3718;refseq_synonym:JW3703;refseq_synonym:phoT;uniprot:P0AAH0	b3725
b3726	pstA	asap:ABE-0012184;ecogene:EG10782;ncbigene:948239;ncbigi:16131594;refseq_locus_tag:b3726;refseq_name:pstA;refseq_synonym:ECK3719;refseq_synonym:JW3704;refseq_synonym:R2pho;refseq_synonym:phoR2b;refseq_synonym:phoT;uniprot:P07654	b3726
b3727	pstC	asap:ABE-0012186;ecogene:EG10784;ncbigene:948238;ncbigi:16131595;refseq_locus_tag:b3727;refseq_name:pstC;refseq_synonym:ECK3720;refseq_synonym:JW3705;refseq_synonym:phoW;uniprot:P0AGH8	b3727
b3728	pstS	asap:ABE-0012190;ecogene:EG10734;ncbigene:948237;ncbigi:16131596;refseq_locus_tag:b3728;refseq_name:pstS;refseq_synonym:ECK3721;refseq_synonym:JW3706;refseq_synonym:R2pho;refseq_synonym:nmpA;refseq_synonym:phoR2a;refseq_synonym:phoS;uniprot:P0AG82	b3728
b3729	glmS	asap:ABE-0012198;ecogene:EG10382;ncbigene:948241;ncbigi:16131597;refseq_locus_tag:b3729;refseq_name:glmS;refseq_synonym:ECK3722;refseq_synonym:JW3707;uniprot:P17169	b3729
b3730	glmU	asap:ABE-0012201;ecogene:EG11198;ncbigene:948246;ncbigi:16131598;refseq_locus_tag:b3730;refseq_name:glmU;refseq_synonym:ECK3723;refseq_synonym:JW3708;refseq_synonym:tms;refseq_synonym:yieA;uniprot:P0ACC7	b3730
b3731	atpC	asap:ABE-0012206;ecogene:EG10100;ncbigene:948245;ncbigi:16131599;refseq_locus_tag:b3731;refseq_name:atpC;refseq_synonym:ECK3724;refseq_synonym:JW3709;refseq_synonym:papG;refseq_synonym:uncC;uniprot:P0A6E6	b3731
b3732	atpD	asap:ABE-0012208;ecogene:EG10101;ncbigene:948244;ncbigi:16131600;refseq_locus_tag:b3732;refseq_name:atpD;refseq_synonym:ECK3725;refseq_synonym:JW3710;refseq_synonym:papB;refseq_synonym:uncD;uniprot:P0ABB4	b3732
b3733	atpG	asap:ABE-0012211;ecogene:EG10104;ncbigene:948243;ncbigi:16131601;refseq_locus_tag:b3733;refseq_name:atpG;refseq_synonym:ECK3726;refseq_synonym:JW3711;refseq_synonym:papC;refseq_synonym:uncG;uniprot:P0ABA6	b3733
b3734	atpA	asap:ABE-0012213;ecogene:EG10098;ncbigene:948242;ncbigi:16131602;refseq_locus_tag:b3734;refseq_name:atpA;refseq_synonym:ECK3727;refseq_synonym:JW3712;refseq_synonym:papA;refseq_synonym:uncA;uniprot:P0ABB0	b3734
b3735	atpH	asap:ABE-0012215;ecogene:EG10105;ncbigene:948254;ncbigi:16131603;refseq_locus_tag:b3735;refseq_name:atpH;refseq_synonym:ECK3728;refseq_synonym:JW3713;refseq_synonym:papE;refseq_synonym:uncH;uniprot:P0ABA4	b3735
b3736	atpF	asap:ABE-0012217;ecogene:EG10103;ncbigene:948247;ncbigi:16131604;refseq_locus_tag:b3736;refseq_name:atpF;refseq_synonym:ECK3729;refseq_synonym:JW3714;refseq_synonym:papF;refseq_synonym:uncF;uniprot:P0ABA0	b3736
b3737	atpE	asap:ABE-0012220;ecogene:EG10102;ncbigene:948253;ncbigi:16131605;refseq_locus_tag:b3737;refseq_name:atpE;refseq_synonym:ECK3730;refseq_synonym:JW3715;refseq_synonym:papH;refseq_synonym:uncE;uniprot:P68699	b3737
b3738	atpB	asap:ABE-0012222;ecogene:EG10099;ncbigene:948252;ncbigi:16131606;refseq_locus_tag:b3738;refseq_name:atpB;refseq_synonym:ECK3731;refseq_synonym:JW3716;refseq_synonym:papD;refseq_synonym:uncB;uniprot:P0AB98	b3738
b3739	atpI	asap:ABE-0012224;ecogene:EG10106;ncbigene:948251;ncbigi:90111645;refseq_locus_tag:b3739;refseq_name:atpI;refseq_synonym:ECK3732;refseq_synonym:JW5611;refseq_synonym:uncI;uniprot:P0ABC0	b3739
b3744	asnA	asap:ABE-0012242;ecogene:EG10091;ncbigene:948258;ncbigi:16131612;refseq_locus_tag:b3744;refseq_name:asnA;refseq_synonym:ECK3738;refseq_synonym:JW3722;uniprot:P00963	b3744
b3747	kup	asap:ABE-0012251;ecogene:EG11541;ncbigene:948255;ncbigi:49176400;refseq_locus_tag:b3747;refseq_name:kup;refseq_synonym:ECK3741;refseq_synonym:JW5609;refseq_synonym:trkD;uniprot:P63183	b3747
b3748	rbsD	asap:ABE-0012256;ecogene:EG10817;ncbigene:948267;ncbigi:90111647;refseq_locus_tag:b3748;refseq_name:rbsD;refseq_synonym:ECK3742;refseq_synonym:JW5857;refseq_synonym:rbsP;uniprot:P04982	b3748
b3749	rbsA	asap:ABE-0012259;ecogene:EG10814;ncbigene:948264;ncbigi:16131617;refseq_locus_tag:b3749;refseq_name:rbsA;refseq_synonym:ECK3743;refseq_synonym:JW3728;refseq_synonym:rbsP;refseq_synonym:rbsT;uniprot:P04983	b3749
b3750	rbsC	asap:ABE-0012261;ecogene:EG10816;ncbigene:948262;ncbigi:16131618;refseq_locus_tag:b3750;refseq_name:rbsC;refseq_synonym:ECK3744;refseq_synonym:JW3729;refseq_synonym:rbsP;refseq_synonym:rbsT;uniprot:P0AGI1	b3750
b3751	rbsB	asap:ABE-0012264;ecogene:EG10815;ncbigene:948261;ncbigi:16131619;refseq_locus_tag:b3751;refseq_name:rbsB;refseq_synonym:ECK3745;refseq_synonym:JW3730;refseq_synonym:prlB;refseq_synonym:rbsP;uniprot:P02925	b3751
b3752	rbsK	asap:ABE-0012266;ecogene:EG10818;ncbigene:948260;ncbigi:16131620;refseq_locus_tag:b3752;refseq_name:rbsK;refseq_synonym:ECK3746;refseq_synonym:JW3731;uniprot:P0A9J6	b3752
b3770	ilvE	asap:ABE-0012316;ecogene:EG10497;ncbigene:948278;ncbigi:49176403;refseq_locus_tag:b3770;refseq_name:ilvE;refseq_synonym:ECK3762;refseq_synonym:JW5606;uniprot:P0AB80	b3770
b3771	ilvD	asap:ABE-0012318;ecogene:EG10496;ncbigene:948277;ncbigi:49176404;refseq_locus_tag:b3771;refseq_name:ilvD;refseq_synonym:ECK3763;refseq_synonym:JW5605;uniprot:P05791	b3771
b3772	ilvA	asap:ABE-0012321;ecogene:EG10493;ncbigene:948287;ncbigi:16131630;refseq_locus_tag:b3772;refseq_name:ilvA;refseq_synonym:ECK3764;refseq_synonym:JW3745;uniprot:P04968	b3772
b3774	ilvC	asap:ABE-0012331;ecogene:EG10495;ncbigene:948286;ncbigi:16131632;refseq_locus_tag:b3774;refseq_name:ilvC;refseq_synonym:ECK3766;refseq_synonym:JW3747;uniprot:P05793	b3774
b3779	gpp	asap:ABE-0012347;ecogene:EG10413;ncbigene:948291;ncbigi:49176408;refseq_locus_tag:b3779;refseq_name:gpp;refseq_synonym:ECK3771;refseq_synonym:JW5603;refseq_synonym:gppA;uniprot:P25552	b3779
b3781	trxA	asap:ABE-0012357;ecogene:EG11031;ncbigene:948289;ncbigi:67005950;refseq_locus_tag:b3781;refseq_name:trxA;refseq_synonym:ECK3773;refseq_synonym:JW5856;refseq_synonym:dasC;refseq_synonym:fip;refseq_synonym:fipA;refseq_synonym:tsnC;uniprot:P0AA25	b3781
b3784	wecA	asap:ABE-0012366;ecogene:EG10840;ncbigene:948789;ncbigi:16131640;refseq_locus_tag:b3784;refseq_name:wecA;refseq_synonym:ECK3776;refseq_synonym:JW3758;refseq_synonym:rfe;uniprot:P0AC78	b3784
b3785	wzzE	asap:ABE-0012370;ecogene:EG11295;ncbigene:944815;ncbigi:90111649;refseq_locus_tag:b3785;refseq_name:wzzE;refseq_synonym:ECK3777;refseq_synonym:JW5601;refseq_synonym:metNSt;refseq_synonym:wzz;refseq_synonym:yifC;uniprot:P0AG00	b3785
b3786	wecB	asap:ABE-0012372;ecogene:EG11451;ncbigene:944789;ncbigi:49176409;refseq_locus_tag:b3786;refseq_name:wecB;refseq_synonym:ECK3778;refseq_synonym:JW5600;refseq_synonym:nfrC;refseq_synonym:rffE;refseq_synonym:yifF;uniprot:P27828	b3786
b3787	wecC	asap:ABE-0012374;ecogene:EG11452;ncbigene:948977;ncbigi:49176410;refseq_locus_tag:b3787;refseq_name:wecC;refseq_synonym:ECK3779;refseq_synonym:JW5599;refseq_synonym:rff;refseq_synonym:rffD;uniprot:P27829	b3787
b3788	rffG	asap:ABE-0012376;ecogene:EG11453;ncbigene:948300;ncbigi:49176411;refseq_locus_tag:b3788;refseq_name:rffG;refseq_synonym:ECK3780;refseq_synonym:JW5598;refseq_synonym:rff;uniprot:P27830	b3788
b3789	rffH	asap:ABE-0012379;ecogene:EG11454;ncbigene:948299;ncbigi:16131645;refseq_locus_tag:b3789;refseq_name:rffH;refseq_synonym:ECK3781;refseq_synonym:JW3763;refseq_synonym:yifG;uniprot:P61887	b3789
b3790	wecD	asap:ABE-0012382;ecogene:EG11455;ncbigene:948298;ncbigi:145698332;refseq_locus_tag:b3790;refseq_name:wecD;refseq_synonym:ECK3782;refseq_synonym:JW5597;refseq_synonym:rff;refseq_synonym:rffC;refseq_synonym:yifH;uniprot:P27832	b3790
b3791	wecE	asap:ABE-0012384;ecogene:EG11456;ncbigene:948296;ncbigi:16131647;refseq_locus_tag:b3791;refseq_name:wecE;refseq_synonym:ECK3783;refseq_synonym:JW3765;refseq_synonym:rff;refseq_synonym:rffA;refseq_synonym:yifI;uniprot:P27833	b3791
b3792	wzxE	asap:ABE-0012386;ecogene:EG11486;ncbigene:948294;ncbigi:16131648;refseq_locus_tag:b3792;refseq_name:wzxE;refseq_synonym:ECK3784;refseq_synonym:JW3766;refseq_synonym:wzx;refseq_synonym:yifJ;uniprot:P0AAA7	b3792
b3793	wzyE	asap:ABE-0012392;ecogene:EG11457;ncbigene:948293;ncbigi:16131649;refseq_locus_tag:b3793;refseq_name:wzyE;refseq_synonym:ECK3786;refseq_synonym:JW3769;refseq_synonym:rffT;uniprot:P27835	b3793
b3794	wecG	asap:ABE-0012394;ecogene:EG11458;ncbigene:948301;ncbigi:16131650;refseq_locus_tag:b3794;refseq_name:wecG;refseq_synonym:ECK3787;refseq_synonym:JW3770;refseq_synonym:rff;refseq_synonym:rffM;uniprot:P27836	b3794
b3804	hemD	asap:ABE-0012425;ecogene:EG10430;ncbigene:948587;ncbigi:16131656;refseq_locus_tag:b3804;refseq_name:hemD;refseq_synonym:ECK3798;refseq_synonym:JW3776;uniprot:P09126	b3804
b3805	hemC	asap:ABE-0012427;ecogene:EG10429;ncbigene:947759;ncbigi:49176416;refseq_locus_tag:b3805;refseq_name:hemC;refseq_synonym:ECK3799;refseq_synonym:JW5932;refseq_synonym:popE;uniprot:P06983	b3805
b3806	cyaA	asap:ABE-0012432;ecogene:EG10170;ncbigene:947755;ncbigi:16131658;refseq_locus_tag:b3806;refseq_name:cyaA;refseq_synonym:ECK3800;refseq_synonym:JW3778;refseq_synonym:cya;uniprot:P00936	b3806
b3809	dapF	asap:ABE-0012442;ecogene:EG10209;ncbigene:948364;ncbigi:90111650;refseq_locus_tag:b3809;refseq_name:dapF;refseq_synonym:ECK3804;refseq_synonym:JW5592;uniprot:P0A6K1	b3809
b3812	yigB	asap:ABE-0012450;ecogene:EG11202;ncbigene:948357;ncbigi:16131664;refseq_locus_tag:b3812;refseq_name:yigB;refseq_synonym:ECK3807;refseq_synonym:JW3785;uniprot:P0ADP0	b3812
b3816	corA	asap:ABE-0012464;ecogene:EG11463;ncbigene:948351;ncbigi:16131666;refseq_locus_tag:b3816;refseq_name:corA;refseq_synonym:ECK3810;refseq_synonym:JW3789;uniprot:P0ABI4	b3816
b3821	pldA	asap:ABE-0012479;ecogene:EG10738;ncbigene:948307;ncbigi:16131671;refseq_locus_tag:b3821;refseq_name:pldA;refseq_synonym:ECK3815;refseq_synonym:JW3794;uniprot:P0A921	b3821
b3823	rhtC	asap:ABE-0012487;ecogene:EG11468;ncbigene:948317;ncbigi:49176421;refseq_locus_tag:b3823;refseq_name:rhtC;refseq_synonym:ECK3817;refseq_synonym:JW5586;refseq_synonym:yigJ;uniprot:P0AG38	b3823
b3824	rhtB	asap:ABE-0012490;ecogene:EG11469;ncbigene:948316;ncbigi:49176422;refseq_locus_tag:b3824;refseq_name:rhtB;refseq_synonym:ECK3818;refseq_synonym:JW5585;refseq_synonym:yigK;uniprot:P0AG34	b3824
b3825	pldB	asap:ABE-0012494;ecogene:EG10739;ncbigene:948314;ncbigi:49176423;refseq_locus_tag:b3825;refseq_name:pldB;refseq_synonym:ECK3819;refseq_synonym:JW5584;uniprot:P07000	b3825
b3826	yigL	asap:ABE-0012500;ecogene:EG11470;ncbigene:2847768;ncbigi:49176424;refseq_locus_tag:b3826;refseq_name:yigL;refseq_synonym:ECK3820;refseq_synonym:JW5854;uniprot:P27848	b3826
b3829	metE	asap:ABE-0012520;ecogene:EG10584;ncbigene:948323;ncbigi:16131678;refseq_locus_tag:b3829;refseq_name:metE;refseq_synonym:ECK3823;refseq_synonym:JW3805;refseq_synonym:metB12;uniprot:P25665	b3829
b3831	udp	asap:ABE-0012528;ecogene:EG11045;ncbigene:948987;ncbigi:16131680;refseq_locus_tag:b3831;refseq_name:udp;refseq_synonym:ECK3825;refseq_synonym:JW3808;uniprot:P12758	b3831
b3833	ubiE	asap:ABE-0012534;ecogene:EG11473;ncbigene:948926;ncbigi:49176426;refseq_locus_tag:b3833;refseq_name:ubiE;refseq_synonym:ECK3827;refseq_synonym:JW5581;refseq_synonym:menG;refseq_synonym:menH;refseq_synonym:yigO;uniprot:P0A887	b3833
b3843	ubiD	asap:ABE-0012557;ecogene:EG11396;ncbigene:948326;ncbigi:16131689;refseq_locus_tag:b3843;refseq_name:ubiD;refseq_synonym:ECK3835;refseq_synonym:JW3819;refseq_synonym:yigC;refseq_synonym:yigY;uniprot:P0AAB4	b3843
b3844	fre	asap:ABE-0012559;ecogene:EG10334;ncbigene:948325;ncbigi:16131690;refseq_locus_tag:b3844;refseq_name:fre;refseq_synonym:ECK3836;refseq_synonym:JW3820;refseq_synonym:fadI;refseq_synonym:flrD;refseq_synonym:fsrC;refseq_synonym:hsm-6;uniprot:P0AEN1	b3844
b3845	fadA	asap:ABE-0012562;ecogene:EG10278;ncbigene:948324;ncbigi:49176430;refseq_locus_tag:b3845;refseq_name:fadA;refseq_synonym:ECK3837;refseq_synonym:JW5578;refseq_synonym:oldA;uniprot:P21151	b3845
b3846	fadB	asap:ABE-0012564;ecogene:EG10279;ncbigene:948336;ncbigi:16131692;refseq_locus_tag:b3846;refseq_name:fadB;refseq_synonym:ECK3838;refseq_synonym:JW3822;refseq_synonym:oldB;uniprot:P21177	b3846
b3849	trkH	asap:ABE-0012574;ecogene:EG11021;ncbigene:948333;ncbigi:49176432;refseq_locus_tag:b3849;refseq_name:trkH;refseq_synonym:ECK3841;refseq_synonym:JW5576;refseq_synonym:sapJ;uniprot:P0AFZ7	b3849
b3850	hemG	asap:ABE-0012577;ecogene:EG11485;ncbigene:948331;ncbigi:16131696;refseq_locus_tag:b3850;refseq_name:hemG;refseq_synonym:ECK3842;refseq_synonym:JW3827;refseq_synonym:yihB;uniprot:P0ACB4	b3850
b3856	mobB	asap:ABE-0012591;ecogene:EG11828;ncbigene:948343;ncbigi:145698333;refseq_locus_tag:b3856;refseq_name:mobB;refseq_synonym:ECK3848;refseq_synonym:JW5575;refseq_synonym:yihC;uniprot:P32125	b3856
b3857	mobA	asap:ABE-0012593;ecogene:EG11829;ncbigene:948349;ncbigi:16131698;refseq_locus_tag:b3857;refseq_name:mobA;refseq_synonym:ECK3849;refseq_synonym:JW3829;refseq_synonym:chlB;refseq_synonym:mob;refseq_synonym:narB;uniprot:P32173	b3857
b3860	dsbA	asap:ABE-0012606;ecogene:EG11297;ncbigene:948353;ncbigi:16131701;refseq_locus_tag:b3860;refseq_name:dsbA;refseq_synonym:ECK3852;refseq_synonym:JW3832;refseq_synonym:dsf;refseq_synonym:iarA;refseq_synonym:ppfA;uniprot:P0AEG4	b3860
b3867	hemN	asap:ABE-0012629;ecogene:EG11836;ncbigene:948362;ncbigi:90111657;refseq_locus_tag:b3867;refseq_name:hemN;refseq_synonym:ECK3860;refseq_synonym:JW3838;refseq_synonym:yihJ;uniprot:P32131	b3867
b3870	glnA	asap:ABE-0012640;ecogene:EG10383;ncbigene:948370;ncbigi:16131710;refseq_locus_tag:b3870;refseq_name:glnA;refseq_synonym:ECK3863;refseq_synonym:JW3841;uniprot:P0A9C5	b3870
b3875	ompL	asap:ABE-0012659;ecogene:EG13374;ncbigene:948366;ncbigi:16131715;refseq_locus_tag:b3875;refseq_name:ompL;refseq_synonym:ECK3868;refseq_synonym:JW3846;refseq_synonym:yshA;uniprot:P76773	b3875
b3876	yihO	asap:ABE-0012661;ecogene:EG11841;ncbigene:948377;ncbigi:49176435;refseq_locus_tag:b3876;refseq_name:yihO;refseq_synonym:ECK3869;refseq_synonym:JW5852;refseq_synonym:squO;uniprot:P32136	b3876
b3877	yihP	asap:ABE-0012664;ecogene:EG11842;ncbigene:948371;ncbigi:145698335;refseq_locus_tag:b3877;refseq_name:yihP;refseq_synonym:ECK3870;refseq_synonym:JW3848;refseq_synonym:squP;uniprot:P32137	b3877
b3878	yihQ	asap:ABE-0012666;ecogene:EG11843;ncbigene:948376;ncbigi:16131718;refseq_locus_tag:b3878;refseq_name:yihQ;refseq_synonym:ECK3871;refseq_synonym:JW3849;refseq_synonym:squQ;uniprot:P32138	b3878
b3880	yihS	asap:ABE-0012673;ecogene:EG11845;ncbigene:948374;ncbigi:90111658;refseq_locus_tag:b3880;refseq_name:yihS;refseq_synonym:ECK3873;refseq_synonym:JW5569;refseq_synonym:manC?;refseq_synonym:squS;uniprot:P32140	b3880
b3881	yihT	asap:ABE-0012675;ecogene:EG11846;ncbigene:948373;ncbigi:16131721;refseq_locus_tag:b3881;refseq_name:yihT;refseq_synonym:ECK3874;refseq_synonym:JW3852;refseq_synonym:squT;uniprot:P32141	b3881
b3882	yihU	asap:ABE-0012678;ecogene:EG11847;ncbigene:948372;ncbigi:16131722;refseq_locus_tag:b3882;refseq_name:yihU;refseq_synonym:ECK3875;refseq_synonym:JW3853;refseq_synonym:squU;uniprot:P0A9V8	b3882
b3883	yihV	asap:ABE-0012681;ecogene:EG11848;ncbigene:948382;ncbigi:90111659;refseq_locus_tag:b3883;refseq_name:yihV;refseq_synonym:ECK3876;refseq_synonym:JW5568;refseq_synonym:squV;uniprot:P32143	b3883
b3885	yihX	asap:ABE-0012686;ecogene:EG11850;ncbigene:948380;ncbigi:90111661;refseq_locus_tag:b3885;refseq_name:yihX;refseq_synonym:ECK3878;refseq_synonym:JW5566;uniprot:P0A8Y3	b3885
b3892	fdoI	asap:ABE-0012705;ecogene:EG11856;ncbigene:948383;ncbigi:16131732;refseq_locus_tag:b3892;refseq_name:fdoI;refseq_synonym:ECK3885;refseq_synonym:JW3863;uniprot:P0AEL0	b3892
b3893	fdoH	asap:ABE-0012708;ecogene:EG11857;ncbigene:948395;ncbigi:16131733;refseq_locus_tag:b3893;refseq_name:fdoH;refseq_synonym:ECK3886;refseq_synonym:JW3864;uniprot:P0AAJ5	b3893
b3894	fdoG	asap:ABE-0012710;ecogene:EG11858;ncbigene:948394;ncbigi:16131734;refseq_locus_tag:b3894;refseq_name:fdoG;refseq_synonym:ECK3887;refseq_synonym:JW3865;uniprot:P32176	b3894
b3902	rhaD	asap:ABE-0012731;ecogene:EG11866;ncbigene:948401;ncbigi:16131742;refseq_locus_tag:b3902;refseq_name:rhaD;refseq_synonym:ECK3895;refseq_synonym:JW3873;uniprot:P32169	b3902
b3903	rhaA	asap:ABE-0012736;ecogene:EG11867;ncbigene:948400;ncbigi:49176441;refseq_locus_tag:b3903;refseq_name:rhaA;refseq_synonym:ECK3896;refseq_synonym:JW5561;uniprot:P32170	b3903
b3904	rhaB	asap:ABE-0012738;ecogene:EG11868;ncbigene:948399;ncbigi:16131744;refseq_locus_tag:b3904;refseq_name:rhaB;refseq_synonym:ECK3897;refseq_synonym:JW3875;uniprot:P32171	b3904
b3907	rhaT	asap:ABE-0012749;ecogene:EG11313;ncbigene:948398;ncbigi:16131747;refseq_locus_tag:b3907;refseq_name:rhaT;refseq_synonym:ECK3900;refseq_synonym:JW3878;uniprot:P27125	b3907
b3908	sodA	asap:ABE-0012761;ecogene:EG10953;ncbigene:948403;ncbigi:49176442;refseq_locus_tag:b3908;refseq_name:sodA;refseq_synonym:ECK3901;refseq_synonym:JW3879;uniprot:P00448	b3908
b3909	kdgT	asap:ABE-0012764;ecogene:EG11869;ncbigene:948407;ncbigi:90111665;refseq_locus_tag:b3909;refseq_name:kdgT;refseq_synonym:ECK3902;refseq_synonym:JW5560;uniprot:P0A712	b3909
b3915	fieF	asap:ABE-0012786;ecogene:EG11873;ncbigene:948413;ncbigi:16131753;refseq_locus_tag:b3915;refseq_name:fieF;refseq_synonym:ECK3907;refseq_synonym:JW3886;refseq_synonym:yiiP;uniprot:P69380	b3915
b3916	pfkA	asap:ABE-0012789;ecogene:EG10699;ncbigene:948412;ncbigi:16131754;refseq_locus_tag:b3916;refseq_name:pfkA;refseq_synonym:ECK3908;refseq_synonym:JW3887;uniprot:P0A796	b3916
b3917	sbp	asap:ABE-0012794;ecogene:EG10929;ncbigene:948411;ncbigi:16131755;refseq_locus_tag:b3917;refseq_name:sbp;refseq_synonym:ECK3909;refseq_synonym:JW3888;uniprot:P0AG78	b3917
b3918	cdh	asap:ABE-0012797;ecogene:EG10138;ncbigene:948410;ncbigi:16131756;refseq_locus_tag:b3918;refseq_name:cdh;refseq_synonym:ECK3910;refseq_synonym:JW3889;refseq_synonym:pnuE;refseq_synonym:ushB;uniprot:P06282	b3918
b3919	tpiA	asap:ABE-0012799;ecogene:EG11015;ncbigene:948409;ncbigi:16131757;refseq_locus_tag:b3919;refseq_name:tpiA;refseq_synonym:ECK3911;refseq_synonym:JW3890;refseq_synonym:tpi;uniprot:P0A858	b3919
b3924	fpr	asap:ABE-0012818;ecogene:EG11518;ncbigene:948414;ncbigi:16131762;refseq_locus_tag:b3924;refseq_name:fpr;refseq_synonym:ECK3916;refseq_synonym:JW3895;refseq_synonym:flxR;uniprot:P28861	b3924
b3925	glpX	asap:ABE-0012821;ecogene:EG11517;ncbigene:948424;ncbigi:16131763;refseq_locus_tag:b3925;refseq_name:glpX;refseq_synonym:ECK3917;refseq_synonym:JW3896;uniprot:P0A9C9	b3925
b3926	glpK	asap:ABE-0012825;ecogene:EG10398;ncbigene:948423;ncbigi:16131764;refseq_locus_tag:b3926;refseq_name:glpK;refseq_synonym:ECK3918;refseq_synonym:JW3897;uniprot:P0A6F3	b3926
b3927	glpF	asap:ABE-0012828;ecogene:EG10396;ncbigene:948422;ncbigi:16131765;refseq_locus_tag:b3927;refseq_name:glpF;refseq_synonym:ECK3919;refseq_synonym:JW3898;uniprot:P0AER0	b3927
b3930	menA	asap:ABE-0012841;ecogene:EG11880;ncbigene:948418;ncbigi:16131768;refseq_locus_tag:b3930;refseq_name:menA;refseq_synonym:ECK3922;refseq_synonym:JW3901;refseq_synonym:yiiW;uniprot:P32166	b3930
b3939	metB	asap:ABE-0012887;ecogene:EG10582;ncbigene:948434;ncbigi:16131777;refseq_locus_tag:b3939;refseq_name:metB;refseq_synonym:ECK3931;refseq_synonym:JW3910;refseq_synonym:met-1;uniprot:P00935	b3939
b3940	metL	asap:ABE-0012889;ecogene:EG10590;ncbigene:948433;ncbigi:16131778;refseq_locus_tag:b3940;refseq_name:metL;refseq_synonym:ECK3932;refseq_synonym:JW3911;refseq_synonym:metM;uniprot:P00562	b3940
b3941	metF	asap:ABE-0012897;ecogene:EG10585;ncbigene:948432;ncbigi:16131779;refseq_locus_tag:b3941;refseq_name:metF;refseq_synonym:ECK3933;refseq_synonym:JW3913;uniprot:P0AEZ1	b3941
b3942	katG	asap:ABE-0012901;ecogene:EG10511;ncbigene:948431;ncbigi:16131780;refseq_locus_tag:b3942;refseq_name:katG;refseq_synonym:ECK3934;refseq_synonym:JW3914;uniprot:P13029	b3942
b3943	yijE	asap:ABE-0012906;ecogene:EG11902;ncbigene:948445;ncbigi:90111667;refseq_locus_tag:b3943;refseq_name:yijE;refseq_synonym:ECK3935;refseq_synonym:JW5557;uniprot:P0ABT8	b3943
b3945	gldA	asap:ABE-0012912;ecogene:EG11904;ncbigene:948440;ncbigi:90111668;refseq_locus_tag:b3945;refseq_name:gldA;refseq_synonym:ECK3937;refseq_synonym:JW5556;uniprot:P0A9S5	b3945
b3946	fsaB	asap:ABE-0012915;ecogene:EG11905;ncbigene:948439;ncbigi:16131784;refseq_locus_tag:b3946;refseq_name:fsaB;refseq_synonym:ECK3938;refseq_synonym:JW3918;refseq_synonym:talC;refseq_synonym:yijG;uniprot:P32669	b3946
b3951	pflD	asap:ABE-0012934;ecogene:EG11910;ncbigene:948454;ncbigi:16131789;refseq_locus_tag:b3951;refseq_name:pflD;refseq_synonym:ECK3942;refseq_synonym:JW3923;refseq_synonym:yijL;uniprot:P32674	b3951
b3952	pflC	asap:ABE-0012937;ecogene:EG11911;ncbigene:948453;ncbigi:49176447;refseq_locus_tag:b3952;refseq_name:pflC;refseq_synonym:ECK3943;refseq_synonym:JW3924;refseq_synonym:yijM;uniprot:P32675	b3952
b3956	ppc	asap:ABE-0012950;ecogene:EG10756;ncbigene:948457;ncbigi:16131794;refseq_locus_tag:b3956;refseq_name:ppc;refseq_synonym:ECK3947;refseq_synonym:JW3928;refseq_synonym:asp;refseq_synonym:glu;uniprot:P00864	b3956
b3957	argE	asap:ABE-0012955;ecogene:EG11286;ncbigene:948456;ncbigi:16131795;refseq_locus_tag:b3957;refseq_name:argE;refseq_synonym:Arg4;refseq_synonym:ECK3948;refseq_synonym:JW3929;refseq_synonym:argA;uniprot:P23908	b3957
